D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_13_942.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_13_942.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_13_942.jpg;0; 0.6369439;0; 9.527943
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_044.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_044.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_044.jpg; -0.3067722; 0.3301717;0; 9.879493
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_153.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_153.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_153.jpg; -0.01255623; 0.0359557;0; 9.917683
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_254.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_254.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_254.jpg;0;0;0; 9.818954
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_355.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_355.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_355.jpg; -0.2608764;0;0; 9.689975
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_462.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_462.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_462.jpg;0;0;0; 9.568331
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_564.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_564.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_564.jpg; -0.3089571;0;0; 9.446905
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_675.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_675.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_675.jpg; -0.0250458;0;0; 9.352273
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_783.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_783.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_783.jpg; -0.3236046;0;0; 9.221012
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_888.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_888.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_888.jpg; -0.008147065;0;0; 9.124027
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_14_993.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_14_993.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_14_993.jpg; -0.3233429;0;0; 9.012433
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_095.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_095.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_095.jpg; -0.05296255;0;0; 8.922341
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_198.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_198.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_198.jpg; -0.3541949;0;0; 8.798415
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_302.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_302.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_302.jpg; -0.1522365;0;0; 8.696806
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_412.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_412.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_412.jpg; -0.4447035;0;0; 8.57367
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_522.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_522.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_522.jpg; -0.812454;0;0; 8.347943
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_627.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_627.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_627.jpg; -0.5006586;0;0; 8.282024
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_731.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_731.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_731.jpg; -0.8138148;0;0; 8.153026
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_839.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_839.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_839.jpg; -0.4894308;0;0; 8.076183
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_15_940.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_15_940.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_15_940.jpg; -0.7924154;0;0; 7.944641
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_042.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_042.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_042.jpg; -0.4885584;0;0; 7.884495
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_156.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_156.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_156.jpg; -0.1908422;0;0; 7.813354
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_263.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_263.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_263.jpg;0;0;0; 7.701099
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_366.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_366.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_366.jpg;0;0;0; 7.623503
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_473.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_473.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_473.jpg;0;0;0; 7.546993
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_576.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_576.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_576.jpg;0;0;0; 7.471009
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_685.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_685.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_685.jpg;0;0;0; 7.381147
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_795.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_795.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_795.jpg;0; 0.0536415;0; 7.31661
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_16_903.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_16_903.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_16_903.jpg;0; 0.3766305;0; 7.756187
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_008.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_008.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_008.jpg;0; 0.6942705;0; 8.374319
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_113.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_113.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_113.jpg;0; 0.9720816;0; 9.382644
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_229.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_229.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_229.jpg;0; 0.5924334;0; 10.15953
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_334.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_334.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_334.jpg; -0.3189669; 0.2734665;0; 10.5309
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_438.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_438.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_438.jpg; -0.5971383;0;0; 10.39771
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_548.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_548.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_548.jpg; -0.9607728;0;0; 10.05646
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_649.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_649.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_649.jpg;-1;0;0; 9.854907
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_751.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_751.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_751.jpg;-1;0;0; 9.713562
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_853.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_853.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_853.jpg; -0.7233871;0;0; 9.654692
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_17_967.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_17_967.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_17_967.jpg; -0.3542398;0;0; 9.571718
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_074.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_074.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_074.jpg; -0.06049602;0;0; 9.461378
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_178.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_178.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_178.jpg;0;0;0; 9.35704
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_287.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_287.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_287.jpg;0;0;0; 9.241583
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_388.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_388.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_388.jpg; 0.07627559;0;0; 9.144919
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_496.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_496.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_496.jpg; 0.39984;0;0; 8.992533
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_600.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_600.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_600.jpg; 0.1173957;0;0; 8.886421
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_707.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_707.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_707.jpg; 0.4385979;0;0; 8.767876
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_809.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_809.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_809.jpg; 0.1620888;0;0; 8.685673
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_18_915.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_18_915.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_18_915.jpg; 0.4234794;0;0; 8.5786
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_19_022.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_19_022.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_19_022.jpg; 0.1872396;0;0; 8.482295
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_19_125.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_19_125.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_19_125.jpg; 0.348984;0;0; 8.367539
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_19_241.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_19_241.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_19_241.jpg; 0.6943826;0;0; 8.202168
D:\Lab\Training\Udemy\self-driving-car\data\IMG\center_2021_03_10_11_21_19_345.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\left_2021_03_10_11_21_19_345.jpg; D:\Lab\Training\Udemy\self-driving-car\data\IMG\right_2021_03_10_11_21_19_345.jpg;1;0;0; 7.979999
